$GROWTH FACTOR OUTPUTS FILE

*DSSAT Cropping System Model Ver. 4.8.0.010 -develop  AUG 03, 2021 18:13:11

*RUN   1        : IITA-TMS-IBA000070        CSYCA048 UYAB1901    1
 MODEL          : CSYCA048 - Cassava
 EXPERIMENT     : UYAB1901 CS UYT_GXE
 DATA PATH      : C:\DSSAT48\CASSAVA\
 TREATMENT  1   : IITA-TMS-IBA000070        CSYCA048
  
!........DATES.......  ...TEMP... STAGE  ...PHENOLOGY....  ....PHOTOSYNTHESIS....  .....GROWTH..... H2O STRESS DETERMINANTS .N STRESS DETERMINANTS.
@YEAR DOY   DAS   DAP TMEAN TCDIF  GSTD    DU DYLFD  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD            
 2019 306   137   137  27.0 -27.0 3.186   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 45.19  1.00 191.4  4.24   0.0  1.00  1.00  1.00
 2019 307   138   138  27.6 -27.6 3.215   4.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 39.96  1.00 165.8  4.15   0.0  1.00  1.00  1.00
 2019 308   139   139  27.7 -27.7 3.244   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 37.81  1.00 156.9  4.15   0.0  1.00  1.00  1.00
 2019 309   140   140  28.4 -28.4 3.272   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 34.91  1.00 152.4  4.37   0.0  1.00  1.00  1.00
 2019 310   141   141  28.2 -28.2 3.299   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 34.44  1.00 148.0  4.30   0.0  1.00  1.00  1.00
 2019 311   142   142  28.0 -28.0 3.326   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 33.13  1.00 143.6  4.34   0.0  1.00  1.00  1.00
 2019 312   143   143  28.4 -28.4 3.354   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.64  1.00 139.0  4.54   0.0  1.00  1.00  1.00
 2019 313   144   144  28.5 -28.5 3.381   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.00  1.00 134.6  4.49   0.0  1.00  1.00  1.00
 2019 314   145   145  27.5 -27.5 3.407   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 34.02  1.00 142.3  4.18   0.0  1.00  1.00  1.00
 2019 315   146   146  27.8 -27.8 3.436   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 33.74  1.00 139.9  4.15   0.0  1.00  1.00  1.00
 2019 316   147   147  26.8 -26.8 3.464   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 37.11  1.00 136.2  3.67   0.0  1.00  1.00  1.00
 2019 317   148   148  27.5 -27.5 3.494   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.14  1.00 132.2  4.39   0.0  1.00  1.00  1.00
 2019 318   149   149  27.8 -27.8 3.523   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 28.99  1.00 127.8  4.41   0.0  1.00  1.00  1.00
 2019 319   150   150  27.4 -27.4 3.550   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 27.20  1.00 123.3  4.53   0.0  1.00  1.00  1.00
 2019 320   151   151  27.9 -27.9 3.578   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.03  0.00 26.78  1.00 118.8  4.44   0.0  1.00  1.00  1.00
 2019 321   152   152  28.3 -28.3 3.604   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.09  0.00 25.45  1.00 114.3  4.49   0.0  1.00  1.00  1.00
 2019 322   153   153  28.5 -28.5 3.627   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.14  0.00 23.99  1.00 109.7  4.57   0.0  1.00  1.00  1.00
 2019 323   154   154  28.6 -28.6 3.648   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.20  0.00 23.96  1.00 105.3  4.40   0.0  1.00  1.00  1.00
 2019 324   155   155  28.0 -28.0 3.668   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.25  0.00 31.72  1.00 128.0  4.04   0.0  1.00  1.00  1.00
 2019 325   156   156  27.3 -27.3 3.696   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 32.13  1.00 128.2  3.99   0.0  1.00  1.00  1.00
 2019 326   157   157  28.4 -28.4 3.725   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.43  1.00 124.1  4.08   0.0  1.00  1.00  1.00
 2019 327   158   158  28.3 -28.3 3.752   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 27.83  1.00 119.8  4.30   0.0  1.00  1.00  1.00
 2019 328   159   159  28.2 -28.2 3.779   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 27.86  1.00 115.6  4.15   0.0  1.00  1.00  1.00
 2019 329   160   160  28.4 -28.4 3.806   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 26.00  1.00 111.3  4.28   0.0  1.00  1.00  1.00
 2019 330   161   161  28.2 -28.2 3.831   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.06  0.00 24.88  1.00 107.0  4.30   0.0  1.00  1.00  1.00
 2019 331   162   162  28.6 -28.6 3.855   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.11  0.00 22.26  1.00 102.4  4.60   0.0  1.00  1.00  1.00
 2019 332   163   163  27.8 -27.8 3.877   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.18  0.00 21.44  1.00  97.8  4.56   0.0  1.00  1.00  1.00
 2019 333   164   164  28.1 -28.1 3.899   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.24  0.00 21.38  1.00  93.3  4.36   0.0  1.00  1.00  1.00
 2019 334   165   165  28.0 -28.0 3.918   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.29  0.00 19.59  1.00  88.7  4.53   0.0  1.00  1.00  1.00
 2019 335   166   166  27.2 -27.2 3.936   4.1  0.00  0.00  0.02  0.00 -0.06  0.00  0.00  0.35  0.00 27.73  1.00 111.9  4.03   0.0  1.00  1.00  1.00
 2019 336   167   167  27.8 -27.8 3.964   4.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.02  0.00 25.66  1.00 107.6  4.19   0.0  1.00  1.00  1.00
 2019 337   168   168  27.6 -27.6 3.992   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.01  0.00 24.74  1.00 103.4  4.18   0.0  1.00  1.00  1.00
 2019 338   169   169  27.7 -27.7 4.068  11.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.03  0.00 22.08  1.00  98.9  4.48   0.0  1.00  1.00  1.00
 2019 339   170   170  27.5 -27.5 4.094   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.10  0.00 21.88  1.00  94.5  4.32   0.0  1.00  1.00  1.00
 2019 340   171   171  27.8 -27.8 4.118   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.16  0.00 22.81  1.00  90.4  3.96   0.0  1.00  1.00  1.00
 2019 341   172   172  27.6 -27.6 4.140   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.21  0.00 19.90  1.00  85.9  4.32   0.0  1.00  1.00  1.00
 2019 342   173   173  27.7 -27.7 4.160   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.27  0.00 19.58  1.00  81.7  4.17   0.0  1.00  1.00  1.00
 2019 343   174   174  28.2 -28.2 4.179   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.33  0.00 17.22  1.00  77.1  4.48   0.0  1.00  1.00  1.00
 2019 344   175   175  27.4 -27.4 4.196   4.1  0.00  0.00  0.09  0.00 -0.06  0.00  0.00  0.40  0.00 23.03  1.00  99.1  4.30   0.0  1.00  1.00  1.00
 2019 345   176   176  26.7 -26.7 4.222   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.08  0.00 20.97  1.00  94.5  4.50   0.0  1.00  1.00  1.00
 2019 346   177   177  26.9 -26.9 4.250   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.07  0.00 20.46  1.00  90.0  4.40   0.0  1.00  1.00  1.00
 2019 347   178   178  27.6 -27.6 4.276   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.13  0.00 18.14  1.00  85.2  4.70   0.0  1.00  1.00  1.00
 2019 348   179   179  26.9 -26.9 4.299   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.20  0.00 18.85  1.00  80.8  4.29   0.0  1.00  1.00  1.00
 2019 349   180   180  26.7 -26.7 4.320   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.27  0.00 17.00  1.00  76.4  4.49   0.0  1.00  1.00  1.00
 2019 350   181   181  27.2 -27.2 4.340   4.5  0.00  0.00  0.01  0.00 -0.06  0.00  0.00  0.34  0.00 15.95  1.00  71.8  4.50   0.0  1.00  1.00  1.00
 2019 351   182   182  27.5 -27.5 4.357   4.4  0.00  0.00  0.11  0.00 -0.06  0.00  0.00  0.41  0.00 21.33  1.00  92.9  4.35   0.0  1.00  1.00  1.00
 2019 352   183   183  28.0 -28.0 4.383   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.11  0.00 22.91  1.00  88.9  3.88   0.0  1.00  1.00  1.00
 2019 353   184   184  27.6 -27.6 4.408   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.09  0.00 20.94  1.00  84.8  4.05   0.0  1.00  1.00  1.00
 2019 354   185   185  27.2 -27.2 4.432   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.16  0.00 18.40  1.00  80.3  4.37   0.0  1.00  1.00  1.00
 2019 355   186   186  26.5 -26.5 4.454   4.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.23  0.00 17.45  1.00  75.9  4.35   0.0  1.00  1.00  1.00
 2019 356   187   187  25.5 -25.5 4.476   4.6  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.30  0.00 15.66  1.00  71.4  4.56   0.0  1.00  1.00  1.00
 2019 357   188   188  26.4 -26.4 4.496   4.8  0.00  0.00  0.06  0.00 -0.06  0.00  0.00  0.37  0.00 15.08  1.00  66.9  4.44   0.0  1.00  1.00  1.00
 2019 358   189   189  26.7 -26.7 4.513   4.6  0.00  0.00  0.16  0.00 -0.06  0.00  0.00  0.44  0.00 19.58  1.00  88.5  4.52   0.0  1.00  1.00  1.00
 2019 359   190   190  26.6 -26.6 4.539   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.13  0.00 18.71  1.00  83.9  4.49   0.0  1.00  1.00  1.00
 2019 360   191   191  26.9 -26.9 4.566   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.13  0.00 17.00  1.00  79.2  4.66   0.0  1.00  1.00  1.00
 2019 361   192   192  26.7 -26.7 4.589   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.21  0.00 17.63  1.00  74.8  4.24   0.0  1.00  1.00  1.00
 2019 362   193   193  26.5 -26.5 4.611   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.28  0.00 17.28  1.00  70.6  4.09   0.0  1.00  1.00  1.00
 2019 363   194   194  25.7 -25.7 4.631   4.6  0.00  0.00  0.02  0.00 -0.06  0.00  0.00  0.35  0.00 15.37  1.00  66.2  4.31   0.0  1.00  1.00  1.00
 2019 364   195   195  26.1 -26.1 4.650   4.8  0.00  0.00  0.12  0.00 -0.06  0.00  0.00  0.42  0.00 13.99  1.00  62.0  4.43   0.0  1.00  1.00  1.00
 2019 365   196   196  26.4 -26.4 4.666   4.7  0.00  0.00  0.22  0.00 -0.06  0.00  0.00  0.48  0.00 21.93  1.00  85.5  3.90   0.0  1.00  1.00  1.00
 2020   1   197   197  26.2 -26.2 4.692   4.6  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.15  0.00 18.84  1.00  81.3  4.31   0.0  1.00  1.00  1.00
 2020   2   198   198  25.2 -25.2 4.718   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.15  0.00 19.12  1.00  77.2  4.04   0.0  1.00  1.00  1.00
 2020   3   199   199  23.6 -23.6 4.745   5.0  0.00  0.09  0.00  0.00 -0.06  0.00  0.03  0.20  0.00 17.50  1.00  73.1  4.17   0.0  1.00  1.00  1.00
 2020   4   200   200  25.0 -25.0 4.769   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.27  0.00 18.85  1.00  69.4  3.68   0.0  1.00  1.00  1.00
 2020   5   201   201  25.0 -25.0 4.791   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.33  0.00 17.43  1.00  65.6  3.76   0.0  1.00  1.00  1.00
 2020   6   202   202  26.2 -26.2 4.812   5.0  0.00  0.00  0.09  0.00 -0.06  0.00  0.00  0.39  0.00 14.91  1.00  61.4  4.12   0.0  1.00  1.00  1.00
 2020   7   203   203  27.6 -27.6 4.828   4.7  0.00  0.00  0.19  0.00 -0.06  0.00  0.00  0.46  0.00 18.45  1.00  82.2  4.46   0.0  1.00  1.00  1.00
 2020   8   204   204  28.1 -28.1 4.852   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.17  0.00 18.33  1.00  78.0  4.25   0.0  1.00  1.00  1.00
 2020   9   205   205  28.3 -28.3 4.875   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.17  0.00 19.56  1.00  74.2  3.79   0.0  1.00  1.00  1.00
 2020  10   206   206  28.0 -28.0 4.896   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.23  0.00 15.99  1.00  69.7  4.36   0.0  1.00  1.00  1.00
 2020  11   207   207  27.8 -27.8 4.915   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.30  0.00 15.37  1.00  65.5  4.26   0.0  1.00  1.00  1.00
 2020  12   208   208  28.5 -28.5 4.933   4.2  0.00  0.00  0.06  0.00 -0.06  0.00  0.00  0.37  0.00 14.89  1.00  61.3  4.12   0.0  1.00  1.00  1.00
 2020  13   209   209  29.8 -29.8 4.948   4.0  0.00  0.00  0.16  0.00 -0.06  0.00  0.00  0.44  0.00 12.97  1.00  56.8  4.38   0.0  1.00  1.00  1.00
 2020  14   210   210  29.0 -29.0 4.960   3.6  0.00  0.00  0.27  0.00 -0.06  0.00  0.00  0.51  0.00 18.41  1.00  80.1  4.35   0.0  1.00  1.00  1.00
 2020  15   211   211  29.1 -29.1 4.981   3.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.18  0.00 16.85  1.00  75.5  4.48   0.0  1.00  1.00  1.00
 2020  16   212   212  27.5 -27.5 5.016   6.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.18  0.00 19.56  1.00  71.8  3.67   0.0  1.00  1.00  1.00
 2020  17   213   213  26.6 -26.6 5.038   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.24  0.00 16.35  1.00  67.7  4.14   0.0  1.00  1.00  1.00
 2020  18   214   214  26.8 -26.8 5.058   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.31  0.00 17.62  1.00  66.7  3.78   0.0  1.00  1.00  1.00
 2020  19   215   215  25.8 -25.8 5.079   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.32  0.00 16.03  1.00  62.8  3.92   0.0  1.00  1.00  1.00
 2020  20   216   216  26.7 -26.7 5.099   4.8  0.00  0.00  0.07  0.00 -0.06  0.00  0.00  0.38  0.00 14.85  1.00  58.8  3.96   0.0  1.00  1.00  1.00
 2020  21   217   217  28.1 -28.1 5.115   4.5  0.00  0.00  0.17  0.00 -0.06  0.00  0.00  0.45  0.00 12.15  1.00  54.4  4.48   0.0  1.00  1.00  1.00
 2020  22   218   218  28.2 -28.2 5.128   4.1  0.00  0.00  0.28  0.00 -0.06  0.00  0.00  0.52  0.00 17.59  1.00  77.8  4.42   0.0  1.00  1.00  1.00
 2020  23   219   219  27.8 -27.8 5.151   4.1  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.19  0.00 16.66  1.00  73.4  4.40   0.0  1.00  1.00  1.00
 2020  24   220   220  27.5 -27.5 5.173   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.19  0.00 14.82  1.00  68.7  4.63   0.0  1.00  1.00  1.00
 2020  25   221   221  26.8 -26.8 5.194   4.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.27  0.00 12.95  1.00  63.6  4.91   0.0  1.00  1.00  1.00
 2020  26   222   222  25.3 -25.3 5.213   4.5  0.00  0.00  0.03  0.00 -0.06  0.00  0.00  0.36  0.00 11.42  1.00  58.4  5.12   0.0  1.00  1.00  1.00
 2020  27   223   223  26.0 -26.0 5.231   4.9  0.00  0.00  0.16  0.00 -0.06  0.00  0.00  0.44  0.00 12.41  1.00  53.9  4.35   0.0  1.00  1.00  1.00
 2020  28   224   224  26.5 -26.5 5.247   4.7  0.00  0.00  0.27  0.00 -0.06  0.00  0.00  0.51  0.00 16.60  1.00  75.8  4.57   0.0  1.00  1.00  1.00
 2020  29   225   225  27.1 -27.1 5.271   4.6  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.20  0.00 15.19  1.00  71.0  4.68   0.0  1.00  1.00  1.00
 2020  30   226   226  27.2 -27.2 5.294   4.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.21  0.00 13.48  1.00  66.2  4.91   0.0  1.00  1.00  1.00
 2020  31   227   227  27.4 -27.4 5.315   4.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.29  0.00 14.44  1.00  62.6  4.34   0.0  1.00  1.00  1.00
 2020  32   228   228  27.0 -27.0 5.334   4.3  0.00  0.00  0.02  0.00 -0.06  0.00  0.00  0.35  0.00 11.57  1.00  57.7  4.99   0.0  1.00  1.00  1.00
 2020  33   229   229  26.5 -26.5 5.350   4.4  0.00  0.00  0.15  0.00 -0.06  0.00  0.00  0.43  0.00 12.13  1.00  53.3  4.40   0.0  1.00  1.00  1.00
 2020  34   230   230  26.8 -26.8 5.365   4.6  0.00  0.00  0.26  0.00 -0.06  0.00  0.00  0.50  0.00 16.81  1.00  74.7  4.44   0.0  1.00  1.00  1.00
 2020  35   231   231  26.9 -26.9 5.389   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.20  0.00 16.03  1.00  70.3  4.39   0.0  1.00  1.00  1.00
 2020  36   232   232  27.1 -27.1 5.413   4.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.22  0.00 16.78  1.00  66.4  3.96   0.0  1.00  1.00  1.00
 2020  37   233   233  27.5 -27.5 5.434   4.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.28  0.00 14.61  1.00  62.1  4.25   0.0  1.00  1.00  1.00
 2020  38   234   234  27.2 -27.2 5.453   4.3  0.00  0.00  0.02  0.00 -0.06  0.00  0.00  0.35  0.00 11.90  1.00  58.1  4.88   0.0  1.00  1.00  1.00
 2020  39   235   235  28.4 -28.4 5.470   4.4  0.00  0.00  0.12  0.00 -0.06  0.00  0.00  0.41  0.00 10.06  1.00  53.2  5.29   0.0  1.00  1.00  1.00
 2020  40   236   236  28.4 -28.4 5.483   4.0  0.00  0.00  0.24  0.00 -0.06  0.00  0.00  0.49  0.00 12.50  1.00  49.3  3.94   0.0  1.00  1.00  1.00
 2020  41   237   237  28.4 -28.4 5.495   4.0  0.00  0.00  0.34  0.00 -0.06  0.00  0.00  0.56  0.00 16.02  1.00  73.2  4.57   0.0  1.00  1.00  1.00
 2020  42   238   238  28.9 -28.9 5.516   4.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.21  0.00 15.56  1.00  69.4  4.46   0.0  1.00  1.00  1.00
 2020  43   239   239  28.0 -28.0 5.537   3.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.21  0.00 15.74  1.00  65.2  4.14   0.0  1.00  1.00  1.00
 2020  44   240   240  27.8 -27.8 5.557   4.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.27  0.00 13.93  1.00  60.9  4.37   0.0  1.00  1.00  1.00
 2020  45   241   241  28.5 -28.5 5.575   4.2  0.00  0.00  0.02  0.00 -0.06  0.00  0.00  0.35  0.00 10.53  1.00  55.6  5.28   0.0  1.00  1.00  1.00
 2020  46   242   242  28.4 -28.4 5.590   4.0  0.00  0.00  0.16  0.00 -0.06  0.00  0.00  0.44  0.00  9.91  1.00  50.5  5.10   0.0  1.00  1.00  1.00
 2020  47   243   243  28.8 -28.8 5.603   4.0  0.00  0.00  0.28  0.00 -0.06  0.00  0.00  0.52  0.00 15.48  1.00  71.8  4.64   0.0  1.00  1.00  1.00
 2020  48   244   244  29.3 -29.3 5.623   3.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.22  0.00 14.52  1.00  67.1  4.62   0.0  1.00  1.00  1.00
 2020  49   245   245  29.1 -29.1 5.642   3.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.23  0.00 14.36  1.00  62.7  4.36   0.0  1.00  1.00  1.00
 2020  50   246   246  29.2 -29.2 5.660   3.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.31  0.00 12.01  1.00  57.7  4.81   0.0  1.00  1.00  1.00
 2020  51   247   247  29.9 -29.9 5.675   3.8  0.00  0.00  0.08  0.00 -0.06  0.00  0.00  0.39  0.00 11.08  1.00  52.9  4.77   0.0  1.00  1.00  1.00
 2020  52   248   248  30.2 -30.2 5.688   3.6  0.00  0.00  0.21  0.00 -0.06  0.00  0.00  0.47  0.00 10.39  1.00  48.3  4.64   0.0  1.00  1.00  1.00
 2020  53   249   249  31.3 -31.3 5.699   3.5  0.00  0.00  0.32  0.00 -0.06  0.00  0.00  0.55  0.00 12.98  1.00  70.0  5.39   0.0  1.00  1.00  1.00
 2020  54   250   250  31.1 -31.1 5.715   3.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.23  0.00 12.08  1.00  64.6  5.35   0.0  1.00  1.00  1.00
 2020  55   251   251  30.5 -30.5 5.731   3.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.26  0.00 11.79  1.00  59.6  5.06   0.0  1.00  1.00  1.00
 2020  56   252   252  29.4 -29.4 5.746   3.4  0.00  0.00  0.02  0.00 -0.06  0.00  0.00  0.34  0.00 12.26  1.00  55.1  4.50   0.0  1.00  1.00  1.00
 2020  57   253   253  29.8 -29.8 5.761   3.8  0.00  0.00  0.13  0.00 -0.06  0.00  0.00  0.42  0.00 11.39  1.00  50.7  4.45   0.0  1.00  1.00  1.00
 2020  58   254   254  30.0 -30.0 5.773   3.6  0.00  0.00  0.24  0.00 -0.06  0.00  0.00  0.50  0.00  9.42  1.00  45.8  4.86   0.0  1.00  1.00  1.00
 2020  59   255   255  30.3 -30.3 5.783   3.6  0.00  0.00  0.36  0.00 -0.06  0.00  0.00  0.58  0.00 13.03  1.00  68.9  5.29   0.0  1.00  1.00  1.00
 2020  60   256   256  32.2 -32.2 5.801   3.5  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.23  0.00 10.99  1.00  63.1  5.74   0.0  1.00  1.00  1.00
 2020  61   257   257  30.8 -30.8 5.815   3.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.27  0.00 11.73  1.00  58.1  4.95   0.0  1.00  1.00  1.00
 2020  62   258   258  30.8 -30.8 5.830   3.3  0.00  0.00  0.03  0.00 -0.06  0.00  0.00  0.35  0.00 11.42  1.00  53.5  4.69   0.0  1.00  1.00  1.00
 2020  63   259   259  30.8 -30.8 5.842   3.4  0.00  0.00  0.15  0.00 -0.06  0.00  0.00  0.43  0.00  9.45  1.00  48.5  5.13   0.0  1.00  1.00  1.00
 2020  64   260   260  30.8 -30.8 5.853   3.3  0.00  0.00  0.28  0.00 -0.06  0.00  0.00  0.52  0.00  7.30  1.00  42.6  5.84   0.0  1.00  1.00  1.00
 2020  65   261   261  31.3 -31.3 5.862   3.3  0.00  0.00  0.42  0.00 -0.06  0.00  0.00  0.61  0.00 11.86  1.00  68.6  5.78   0.0  1.00  1.00  1.00
 2020  66   262   262  30.5 -30.5 5.878   3.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.24  0.00 13.21  1.00  63.7  4.83   0.0  1.00  1.00  1.00
 2020  67   263   263  30.8 -30.8 5.895   3.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.25  0.00 11.24  1.00  58.5  5.20   0.0  1.00  1.00  1.00
 2020  68   264   264  30.6 -30.6 5.910   3.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.33  0.00 10.39  1.00  53.2  5.12   0.0  1.00  1.00  1.00
 2020  69   265   265  31.4 -31.4 5.923   3.4  0.00  0.00  0.14  0.00 -0.06  0.00  0.00  0.42  0.00  8.12  1.00  47.3  5.82   0.0  1.00  1.00  1.00
 2020  70   266   266  30.6 -30.6 5.933   3.2  0.00  0.00  0.29  0.00 -0.06  0.00  0.00  0.53  0.00  7.71  1.00  41.7  5.41   0.0  1.00  1.00  1.00
 2020  71   267   267  31.1 -31.1 5.942   3.4  0.00  0.00  0.42  0.00 -0.06  0.00  0.00  0.62  0.00 13.89  1.00  67.0  4.82   0.0  1.00  1.00  1.00
 2020  72   268   268  30.6 -30.6 5.958   3.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.25  0.00 13.93  1.00  62.4  4.48   0.0  1.00  1.00  1.00
 2020  73   269   269  29.3 -29.3 5.975   3.4  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.25  0.00 13.06  1.00  58.0  4.44   0.0  1.00  1.00  1.00
 2020  74   270   270  28.9 -28.9 5.992   3.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.33  0.00 13.00  1.00  53.8  4.14   0.0  1.00  1.00  1.00
 2020  75   271   271  29.3 -29.3 6.043  12.6  0.00  0.00  0.10  0.00 -0.06  0.00  0.00  0.40  0.00 10.27  1.00  48.9  4.76   0.0  1.00  1.00  1.00
 2020  76   272   272  30.3 -30.3 6.056   3.8  0.00  0.00  0.22  0.00 -0.06  0.00  0.00  0.48  0.00  9.03  1.00  43.9  4.86   0.0  1.00  1.00  1.00
 2020  77   273   273  30.9 -30.9 6.066   3.5  0.00  0.00  0.35  0.00 -0.06  0.00  0.00  0.57  0.00 12.02  1.00  65.1  5.42   0.0  1.00  1.00  1.00
 2020  78   274   274  31.3 -31.3 6.082   3.3  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.25  0.00 12.03  1.00  60.0  4.99   0.0  1.00  1.00  1.00
 2020  79   275   275  31.3 -31.3 6.098   3.2  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.28  0.00 10.59  1.00  54.7  5.16   0.0  1.00  1.00  1.00
 2020  80   276   276  30.2 -30.2 6.111   3.2  0.00  0.00  0.06  0.00 -0.06  0.00  0.00  0.37  0.00  9.87  1.00  49.5  5.01   0.0  1.00  1.00  1.00
 2020  81   277   277  31.5 -31.5 6.124   3.5  0.00  0.00  0.19  0.00 -0.06  0.00  0.00  0.46  0.00  8.47  1.00  44.3  5.23   0.0  1.00  1.00  1.00
